SalaryID,EmployeeID,BasicPay,Allowances,Deductions,NetPay,PaymentDate
1366,1366,52303.98,5681.43,7451.37,50534.04,2016-06-09
1367,1367,33347.72,5914.22,8450.41,30811.53,2012-06-03
1368,1368,75054.68,20474.04,6888.37,88640.35,2018-08-26
1369,1369,63144.72,11073.76,7881.24,66337.24,2024-09-22
1370,1370,78630.63,21718.59,11841.9,88507.32,2014-10-23
1371,1371,85371.27,27747.23,13442.66,99675.84,2019-09-25
1372,1372,32389.86,14667.58,9649.41,37408.03,2024-01-07
1373,1373,92812.8,13415.37,14119.82,92108.35,2014-06-20
1374,1374,52677.89,13571.83,18769.8,47479.92,2017-03-26
1375,1375,83651.32,15513.91,7507.16,91658.07,2014-08-19
1376,1376,98408.11,10027.87,19127.88,89308.1,2010-09-19
1377,1377,52949.2,18763.22,19886.55,51825.87,2015-03-11
1378,1378,89759.87,17440.43,11465.09,95735.21,2020-01-13
1379,1379,56590.76,16218.99,6605.28,66204.47,2018-09-06
1380,1380,62503.95,19532.75,17241.41,64795.29,2020-04-06
1381,1381,60967.74,16690.75,9716.18,67942.31,2012-03-08
1382,1382,41532.27,13347.21,9575.53,45303.95,2019-07-08
1383,1383,97899.05,14319.02,12640.97,99577.1,2020-02-04
1384,1384,44160.67,5941.0,9607.74,40493.93,2023-03-20
1385,1385,22464.79,6979.02,9103.91,20339.9,2010-08-30
1386,1386,59111.99,13601.12,9414.41,63298.7,2017-10-06
1387,1387,56896.74,18284.88,8401.04,66780.58,2014-03-06
1388,1388,47272.2,7762.96,7641.78,47393.38,2015-08-28
1389,1389,51231.27,18427.19,5060.56,64597.9,2014-10-03
1390,1390,51942.0,10439.75,18853.32,43528.43,2014-01-05
1391,1391,97985.02,17839.8,19403.46,96421.36,2019-01-12
1392,1392,79776.74,10695.5,17187.38,73284.86,2016-04-03
1393,1393,69957.43,23026.14,7218.7,85764.87,2023-04-27
1394,1394,59135.8,25772.51,10042.26,74866.05,2019-11-17
1395,1395,25151.09,6297.79,8816.0,22632.88,2016-05-18
1396,1396,51550.41,25887.39,17447.83,59989.97,2018-11-26
1397,1397,21506.84,9295.58,9788.0,21014.42,2010-07-21
1398,1398,56110.59,14746.61,14256.65,56600.55,2010-03-29
1399,1399,78349.7,26181.62,17179.32,87352.0,2018-03-23
1400,1400,22930.74,6442.33,5891.82,23481.25,2014-09-14
1401,1401,69040.3,20280.43,10645.1,78675.63,2011-05-03
1402,1402,64891.9,11438.95,19199.26,57131.59,2016-07-05
1403,1403,96587.99,20683.54,19184.64,98086.89,2011-03-29
1404,1404,67571.27,18318.0,10169.37,75719.9,2014-01-09
1405,1405,49955.64,11508.27,5940.09,55523.82,2019-12-24
1406,1406,55415.3,11263.11,13676.82,53001.59,2018-10-07
1407,1407,54211.71,8103.31,7096.29,55218.73,2018-03-08
1408,1408,82382.49,12763.76,10787.45,84358.8,2022-06-16
1409,1409,56106.04,23839.99,19845.55,60100.48,2020-12-07
1410,1410,61955.46,11778.28,18973.6,54760.14,2014-01-14
1411,1411,39479.68,11422.21,5868.7,45033.19,2022-10-25
1412,1412,56995.52,25528.88,5198.92,77325.48,2012-05-20
1413,1413,91097.22,25852.62,17599.8,99350.04,2013-02-05
1414,1414,95497.22,12143.65,13804.35,93836.52,2020-07-31
1415,1415,73836.08,18908.89,12763.4,79981.57,2022-12-21
1416,1416,42026.94,14279.02,5548.16,50757.8,2011-07-25
1417,1417,83686.7,28005.54,16731.73,94960.51,2021-08-10
1418,1418,57347.53,12411.82,9787.37,59971.98,2017-04-24
1419,1419,60103.3,23266.58,11538.69,71831.19,2021-04-13
1420,1420,36386.04,14472.1,9198.08,41660.06,2019-01-14
1421,1421,64033.63,22224.03,13902.96,72354.7,2010-05-12
1422,1422,58097.63,5597.0,7739.43,55955.2,2012-12-16
1423,1423,37171.64,6068.37,9272.37,33967.64,2010-06-03
1424,1424,94252.55,14870.01,12994.72,96127.84,2013-07-30
1425,1425,33104.85,7944.0,6438.6,34610.25,2016-09-29
1426,1426,66009.76,18070.75,11895.46,72185.05,2017-09-14
1427,1427,48948.47,5269.58,5979.54,48238.51,2024-09-24
1428,1428,88802.09,15047.36,18838.14,85011.31,2024-11-14
1429,1429,60894.68,14957.97,18875.57,56977.08,2011-02-16
1430,1430,44067.05,5297.2,6878.07,42486.18,2012-09-19
1431,1431,62665.72,11236.5,9016.36,64885.86,2014-09-01
1432,1432,70706.08,16185.45,16905.69,69985.84,2018-07-05
1433,1433,71053.1,20866.88,19490.39,72429.59,2011-04-09
1434,1434,86291.44,18947.53,17078.34,88160.63,2024-07-22
1435,1435,89283.98,18496.73,16649.99,91130.72,2010-11-22
1436,1436,74199.8,25723.75,11779.34,88144.21,2022-07-12
1437,1437,30625.92,13837.8,8520.03,35943.69,2015-07-04
1438,1438,70576.43,25879.78,10615.77,85840.44,2019-07-28
1439,1439,47788.18,12562.12,6208.79,54141.51,2010-10-11
1440,1440,74215.66,19824.87,6682.61,87357.92,2019-01-11
1441,1441,73056.89,13752.99,19589.48,67220.4,2024-06-04
1442,1442,64265.9,11930.29,16029.99,60166.2,2021-09-26
1443,1443,89648.14,19560.52,13265.55,95943.11,2015-04-25
1444,1444,33934.88,14621.2,6134.21,42421.87,2011-07-28
1445,1445,75924.42,13467.54,8254.02,81137.94,2012-10-01
1446,1446,64550.51,11494.91,7184.47,68860.95,2020-11-07
1447,1447,75547.65,17478.33,9454.73,83571.25,2021-12-15
1448,1448,26053.73,13169.34,8250.19,30972.88,2022-05-07
1449,1449,103385.99,10592.56,16213.56,97764.99,2016-03-04
1450,1450,54778.86,6114.38,7599.06,53294.18,2012-04-06
1451,1451,96431.99,14660.86,18448.86,92643.99,2015-02-12
1452,1452,89902.73,16410.94,7014.04,99299.63,2012-10-31
1453,1453,86896.82,14944.2,9177.93,92663.09,2023-07-01
1454,1454,102027.37,13356.23,18765.99,96617.61,2015-10-26
1455,1455,34447.6,8644.88,7256.12,35836.36,2012-02-17
1456,1456,64658.12,27222.76,12151.48,79729.4,2013-08-26
1457,1457,41409.64,14304.41,7992.42,47721.63,2016-12-29
1458,1458,86760.3,11095.75,7546.08,90309.97,2020-06-02
1459,1459,24914.94,13690.84,8738.52,29867.26,2014-04-12
1460,1460,98599.1,10728.6,15669.68,93658.02,2012-10-03
1461,1461,23833.8,5766.53,6594.42,23005.91,2019-09-29
1462,1462,54618.52,7996.97,6746.19,55869.3,2024-04-23
1463,1463,59035.04,6423.37,5775.2,59683.21,2021-04-07
1464,1464,75724.43,14796.45,10768.78,79752.1,2013-01-29
1465,1465,40394.37,10845.32,7560.16,43679.53,2023-06-11
1466,1466,92883.82,11623.95,5122.75,99385.02,2017-09-19
1467,1467,62002.1,15066.14,17773.07,59295.17,2017-02-08
1468,1468,72480.35,16844.11,18126.77,71197.69,2017-03-17
1469,1469,25757.09,12859.45,8677.13,29939.41,2024-06-23
1470,1470,87102.84,18970.93,9828.02,96245.75,2017-07-30
1471,1471,47386.76,14171.34,8077.34,53480.76,2024-06-26
1472,1472,20857.44,12702.22,7893.5,25666.16,2017-12-11
1473,1473,44474.32,13331.07,8601.6,49203.79,2014-11-03
1474,1474,31495.98,13615.33,9773.32,35337.99,2015-06-10
1475,1475,64498.23,16087.34,10380.85,70204.72,2011-09-04
1476,1476,73137.13,15061.77,15264.88,72934.02,2010-07-11
1477,1477,71747.82,24951.44,10125.81,86573.45,2015-01-07
1478,1478,93583.37,11480.82,6631.9,98432.29,2012-10-17
1479,1479,86369.39,17412.74,5480.33,98301.8,2016-03-28
1480,1480,27071.86,8612.21,9921.56,25762.51,2017-02-23
1481,1481,37570.5,8073.44,8755.17,36888.77,2024-03-28
1482,1482,88982.65,11589.46,7953.12,92618.99,2023-12-15
1483,1483,50746.79,12891.81,7905.64,55732.96,2023-10-05
1484,1484,58282.41,6337.88,7259.28,57361.01,2013-03-16
1485,1485,37904.67,10456.98,5857.13,42504.52,2020-08-13
1486,1486,42218.1,11964.96,9416.71,44766.35,2024-06-03
1487,1487,47595.37,13829.74,7567.75,53857.36,2023-01-28
1488,1488,31301.85,14784.13,9800.92,36285.06,2011-10-17
1489,1489,58768.44,20157.33,7483.5,71442.27,2017-09-27
1490,1490,53655.77,12096.19,8280.72,57471.24,2014-05-24
1491,1491,91870.28,10508.67,14572.15,87806.8,2021-04-03
1492,1492,53839.26,13933.75,5402.85,62370.16,2015-12-21
1493,1493,94611.52,13969.05,15135.54,93445.03,2022-09-08
1494,1494,56922.42,13500.37,9867.16,60555.63,2017-01-17
1495,1495,90344.37,22974.09,17666.66,95651.8,2011-07-05
1496,1496,58561.61,13032.99,6083.52,65511.08,2015-01-03
1497,1497,98084.07,10729.34,16510.13,92303.28,2020-07-07
1498,1498,73796.73,28427.29,6099.52,96124.5,2020-02-13
1499,1499,74010.67,13600.82,9007.13,78604.36,2023-07-26
1500,1500,20910.56,10349.99,8648.98,22611.57,2017-11-21
1501,1501,32449.92,14865.74,6483.08,40832.58,2012-08-23
1502,1502,49558.97,12708.53,8802.28,53465.22,2019-05-29
1503,1503,37372.41,5084.83,9231.6,33225.64,2014-06-19
1504,1504,21633.57,8865.83,5908.92,24590.48,2017-09-06
1505,1505,76360.85,14761.78,13988.12,77134.51,2014-12-20
1506,1506,56260.76,21124.45,15146.39,62238.82,2017-10-25
1507,1507,72713.04,15270.4,15195.7,72787.74,2014-06-04
1508,1508,49907.8,12722.26,8339.5,54290.56,2014-07-19
1509,1509,51359.83,5062.11,8972.28,47449.66,2018-03-12
1510,1510,61009.68,26758.27,18448.79,69319.16,2024-02-24
1511,1511,81806.95,23393.39,5703.16,99497.18,2014-10-05
1512,1512,61148.66,10510.33,5082.35,66576.64,2021-06-26
1513,1513,88423.41,28442.7,19113.33,97752.78,2020-11-21
1514,1514,22648.03,6466.71,8580.26,20534.48,2011-05-24
1515,1515,84751.91,29247.68,18517.78,95481.81,2019-10-28
1516,1516,53568.76,8362.79,8367.76,53563.79,2020-05-20
1517,1517,82674.22,26983.75,18997.3,90660.67,2012-05-09
1518,1518,37734.22,13309.34,5381.57,45661.99,2011-12-10
1519,1519,71505.69,10411.62,13343.43,68573.88,2012-03-31
1520,1520,82270.04,21927.81,18887.48,85310.37,2024-06-02
1521,1521,95042.26,20346.48,19520.88,95867.86,2018-10-03
1522,1522,79471.07,25709.72,11405.02,93775.77,2011-11-25
1523,1523,26665.19,8430.87,8949.32,26146.74,2019-07-01
1524,1524,40541.7,14246.79,9250.81,45537.68,2024-06-30
1525,1525,92156.07,21073.44,13431.72,99797.79,2016-12-16
1526,1526,20207.34,10217.96,9715.93,20709.37,2012-04-16
1527,1527,55050.86,9546.25,7108.89,57488.22,2022-09-05
1528,1528,62796.08,25898.42,14281.15,74413.35,2014-04-30
1529,1529,77896.56,25452.29,7109.87,96238.98,2021-10-27
1530,1530,51999.65,17294.96,13098.72,56195.89,2011-08-05
1531,1531,51064.79,22473.49,15868.6,57669.68,2012-10-05
1532,1532,69398.47,29041.67,17403.17,81036.97,2017-10-07
1533,1533,56184.49,11564.33,7278.91,60469.91,2021-10-25
1534,1534,95662.43,11272.6,12438.43,94496.6,2014-12-17
1535,1535,65240.94,25812.27,9951.36,81101.85,2017-10-18
1536,1536,34970.35,13814.26,8590.51,40194.1,2022-09-03
1537,1537,67722.61,26381.91,16263.78,77840.74,2023-05-31
1538,1538,39443.84,10715.97,8114.97,42044.84,2023-12-19
1539,1539,55857.22,20797.29,12705.48,63949.03,2012-10-24
1540,1540,31374.07,13614.03,7391.38,37596.72,2016-05-17
1541,1541,55257.34,12420.04,7520.37,60157.01,2010-08-10
1542,1542,43513.08,13058.64,7551.48,49020.24,2011-07-16
1543,1543,52587.71,15441.37,14046.32,53982.76,2024-07-09
1544,1544,61799.99,12067.44,14309.76,59557.67,2015-10-21
1545,1545,36863.82,13789.09,9506.67,41146.24,2011-06-15
1546,1546,79028.63,15121.9,15348.12,78802.41,2019-02-15
1547,1547,32234.96,7949.37,5536.18,34648.15,2019-01-02
1548,1548,23204.39,6521.94,6024.66,23701.67,2017-01-03
1549,1549,34320.59,6304.57,8593.12,32032.04,2017-03-02
1550,1550,56917.64,14571.01,16751.33,54737.32,2015-11-07
1551,1551,50694.15,26862.31,5562.89,71993.57,2020-05-24
1552,1552,34417.06,5879.55,8474.56,31822.05,2022-10-03
1553,1553,50884.5,21696.5,16738.31,55842.69,2012-02-18
1554,1554,66923.02,26072.56,9129.52,83866.06,2015-09-12
1555,1555,70895.84,29272.53,14939.83,85228.54,2014-10-20
1556,1556,56403.81,18176.36,5478.17,69102.0,2021-01-10
1557,1557,21208.39,11399.4,8095.64,24512.15,2011-03-29
1558,1558,21593.71,14062.53,6095.08,29561.16,2024-12-26
1559,1559,78027.52,22865.37,12992.48,87900.41,2014-06-05
1560,1560,46727.84,5604.3,8011.98,44320.16,2021-09-24
1561,1561,67135.23,23308.9,14344.92,76099.21,2023-10-12
1562,1562,83723.71,26945.18,13662.49,97006.4,2010-07-16
1563,1563,58479.61,11497.08,15901.5,54075.19,2019-07-28
1564,1564,53630.6,25441.6,9568.34,69503.86,2021-12-29
1565,1565,55643.35,15993.84,17445.5,54191.69,2015-09-06
1566,1566,70541.56,26058.88,18612.87,77987.57,2020-07-05
1567,1567,76487.74,17325.82,19975.5,73838.06,2016-05-14
1568,1568,61038.53,24694.56,9004.77,76728.32,2023-11-12
1569,1569,71852.76,16363.67,5977.58,82238.85,2024-11-14
1570,1570,62519.43,27862.59,9497.69,80884.33,2011-05-25
1571,1571,52544.91,8666.77,5019.89,56191.79,2021-01-16
1572,1572,96223.26,17343.38,16953.27,96613.37,2023-01-12
1573,1573,51966.32,24545.15,7124.88,69386.59,2013-04-29
1574,1574,51377.1,29679.77,15671.33,65385.54,2021-11-08
1575,1575,66975.23,25121.4,19099.59,72997.04,2012-12-08
1576,1576,55497.86,26529.68,7679.08,74348.46,2018-06-29
1577,1577,54839.87,21074.44,7434.87,68479.44,2020-06-16
1578,1578,69789.89,14232.39,6577.01,77445.27,2023-01-06
1579,1579,56069.96,12250.24,8482.74,59837.46,2022-11-23
1580,1580,75187.87,10835.37,19563.16,66460.08,2015-12-13
1581,1581,23210.35,9159.36,9895.93,22473.78,2024-10-07
1582,1582,41439.66,5315.68,6922.65,39832.69,2017-04-20
1583,1583,48147.63,11186.68,9298.11,50036.2,2018-04-18
1584,1584,70627.69,12658.11,14987.34,68298.46,2016-07-01
1585,1585,41452.85,14210.86,5941.62,49722.09,2010-04-14
1586,1586,55472.67,20033.53,18273.61,57232.59,2013-01-01
1587,1587,40752.0,14596.43,6220.98,49127.45,2015-01-04
1588,1588,58799.32,5111.4,6972.46,56938.26,2024-05-08
1589,1589,77393.63,10561.03,7217.34,80737.32,2014-05-07
1590,1590,56836.66,15269.72,12519.67,59586.71,2010-06-21
1591,1591,39640.46,12551.98,8928.84,43263.6,2013-04-25
1592,1592,66236.14,21693.14,16923.0,71006.28,2022-09-08
1593,1593,50954.97,9362.78,5530.31,54787.44,2013-04-01
1594,1594,25999.8,8648.91,8715.86,25932.85,2024-11-12
1595,1595,41068.09,9957.8,5722.62,45303.27,2020-11-24
1596,1596,34669.89,12221.75,5468.03,41423.61,2019-08-24
1597,1597,73983.78,23560.49,9633.78,87910.49,2012-06-08
1598,1598,58965.07,13003.85,12613.9,59355.02,2011-07-05
1599,1599,94682.9,17796.79,15913.67,96566.02,2016-05-03
1600,1600,24203.17,11431.38,6808.67,28825.88,2016-11-16
1601,1601,59009.58,17781.3,16249.8,60541.08,2011-05-21
1602,1602,100538.16,10361.4,18151.31,92748.25,2021-03-26
1603,1603,71177.63,13304.25,8538.92,75942.96,2012-02-05
1604,1604,64318.59,11398.16,10131.77,65584.98,2011-10-03
1605,1605,43822.33,8174.58,8582.53,43414.38,2021-06-14
1606,1606,53906.26,18620.43,5091.33,67435.36,2011-02-14
1607,1607,93074.33,11593.71,10574.96,94093.08,2012-04-04
1608,1608,65138.3,16112.63,14961.88,66289.05,2022-06-30
1609,1609,24771.92,5583.62,9525.39,20830.15,2010-08-29
1610,1610,55499.2,12783.98,7227.04,61056.14,2011-08-16
1611,1611,49748.92,8230.87,9813.09,48166.7,2014-02-06
1612,1612,58796.01,9060.22,6587.34,61268.89,2019-06-02
1613,1613,80868.06,25966.79,11424.22,95410.63,2021-09-27
1614,1614,45611.21,11138.89,6395.82,50354.28,2020-10-19
1615,1615,58442.14,10226.69,5825.77,62843.06,2015-01-10
1616,1616,47149.32,10304.31,9864.2,47589.43,2021-02-06
1617,1617,52546.78,12710.52,10231.98,55025.32,2011-10-03
1618,1618,25564.87,11579.97,8474.63,28670.21,2015-07-31
1619,1619,44408.04,8043.45,8098.67,44352.82,2016-01-29
1620,1620,57210.33,24884.23,16412.32,65682.24,2010-08-29
1621,1621,57274.99,10624.7,9277.72,58621.97,2023-11-12
1622,1622,22258.56,5739.8,9015.16,18983.2,2023-08-17
1623,1623,49696.12,8777.21,9465.33,49008.0,2019-02-16
1624,1624,60105.38,14891.82,14263.27,60733.93,2019-12-29
1625,1625,52236.39,13099.61,10517.32,54818.68,2016-06-03
1626,1626,89802.64,19980.69,12352.39,97430.94,2017-09-25
1627,1627,26646.32,14422.46,7904.3,33164.48,2018-10-01
1628,1628,31233.31,8747.73,7835.67,32145.37,2018-11-13
1629,1629,54954.37,26387.67,12846.77,68495.27,2023-05-16
1630,1630,81970.86,22080.61,18278.69,85772.78,2023-12-24
1631,1631,82287.42,27597.48,17083.74,92801.16,2017-10-01
1632,1632,69785.98,22988.74,16032.05,76742.67,2012-12-13
1633,1633,84015.72,23456.08,19751.71,87720.09,2016-01-11
1634,1634,61350.37,24983.43,16274.89,70058.91,2023-04-10
1635,1635,42591.92,5007.58,7118.16,40481.34,2012-01-03
1636,1636,74323.57,28076.27,10638.23,91761.61,2019-01-04
1637,1637,38326.81,8869.14,6494.31,40701.64,2023-03-13
1638,1638,50979.46,6711.12,6935.02,50755.56,2023-08-01
1639,1639,85037.18,13946.99,15553.72,83430.45,2023-05-30
1640,1640,75011.34,11533.59,17948.67,68596.26,2019-01-14
1641,1641,62541.74,19294.81,19401.94,62434.61,2018-02-02
1642,1642,51361.77,7089.92,9363.8,49087.89,2014-11-07
1643,1643,37239.37,12303.57,7422.54,42120.4,2018-03-26
1644,1644,74728.54,16521.36,13525.15,77724.75,2020-10-28
1645,1645,37621.04,13015.88,9185.01,41451.91,2022-07-06
1646,1646,50478.39,9843.89,7806.69,52515.59,2023-05-21
1647,1647,70761.58,27443.66,12367.15,85838.09,2011-07-11
1648,1648,77301.82,19519.67,13132.79,83688.7,2017-10-04
1649,1649,48917.43,5094.29,5394.82,48616.9,2024-04-15
1650,1650,54434.03,17009.45,19942.84,51500.64,2012-11-26
1651,1651,52393.32,20272.04,8728.22,63937.14,2014-10-14
1652,1652,46864.12,8077.68,6571.11,48370.69,2021-12-18
1653,1653,24242.84,13267.84,8508.08,29002.6,2010-12-17
1654,1654,32703.73,11928.74,7590.54,37041.93,2018-10-29
1655,1655,51060.89,29932.81,8269.36,72724.34,2021-02-28
1656,1656,58939.45,18511.13,9885.36,67565.22,2017-09-07
1657,1657,69379.65,20593.39,15581.68,74391.36,2022-12-30
1658,1658,76653.5,18339.28,9952.96,85039.82,2018-11-15
1659,1659,35755.59,8066.39,7495.13,36326.85,2010-09-01
1660,1660,51103.75,9637.25,9332.19,51408.81,2017-03-14
1661,1661,37230.34,11391.78,8463.36,40158.76,2023-05-15
1662,1662,97275.18,20385.73,19004.32,98656.59,2024-02-16
1663,1663,76158.91,11346.59,12881.92,74623.58,2022-10-01
1664,1664,62177.14,16196.72,15911.32,62462.54,2016-05-12
1665,1665,84792.01,18004.91,11393.9,91403.02,2019-03-11
1666,1666,46085.69,12733.09,8670.51,50148.27,2024-01-23
1667,1667,44200.61,8569.93,6085.39,46685.15,2015-12-21
1668,1668,59497.19,10672.98,5408.6,64761.57,2013-06-21
1669,1669,74491.62,21767.91,14223.9,82035.63,2013-04-28
1670,1670,38367.31,6337.22,6534.05,38170.48,2019-11-21
1671,1671,52226.03,16284.49,11211.04,57299.48,2017-02-02
1672,1672,89788.19,18268.97,9552.14,98505.02,2017-09-03
1673,1673,76870.13,10747.48,11746.04,75871.57,2024-05-01
1674,1674,73997.35,23563.41,10743.53,86817.23,2011-03-22
1675,1675,89917.36,13161.96,7518.79,95560.53,2013-04-10
1676,1676,27823.03,5001.06,9466.44,23357.65,2014-10-15
1677,1677,43808.58,12131.78,7031.64,48908.72,2010-05-01
1678,1678,50359.93,11676.2,8707.19,53328.94,2019-05-15
1679,1679,87620.94,22894.15,16210.79,94304.3,2022-08-07
1680,1680,49235.1,7384.29,5033.53,51585.86,2023-09-25
1681,1681,35575.81,9327.04,9414.16,35488.69,2017-06-26
1682,1682,55323.78,17035.71,9800.54,62558.95,2023-03-17
1683,1683,60992.44,25290.35,14391.3,71891.49,2015-12-28
1684,1684,64135.8,23278.35,6976.3,80437.85,2015-08-12
1685,1685,68998.83,15367.38,10434.61,73931.6,2018-02-14
1686,1686,52892.48,23217.41,10447.24,65662.65,2017-06-04
1687,1687,55442.45,14937.02,8106.35,62273.12,2015-05-25
1688,1688,57726.23,25248.95,11556.81,71418.37,2023-08-14
1689,1689,21652.62,14005.96,6376.54,29282.04,2010-08-20
1690,1690,63943.78,13040.93,17035.29,59949.42,2011-05-03
1691,1691,72667.15,12952.39,8780.08,76839.46,2023-01-23
1692,1692,20224.02,10600.73,9940.16,20884.59,2012-10-22
1693,1693,44917.21,9777.09,9314.98,45379.32,2016-01-24
1694,1694,84729.59,10894.9,16977.9,78646.59,2024-03-27
1695,1695,40944.97,10944.72,7366.18,44523.51,2014-12-31
1696,1696,100573.34,16312.74,18601.48,98284.6,2017-10-18
1697,1697,24048.09,14255.32,8377.7,29925.71,2012-09-30
1698,1698,25201.7,7592.58,6793.35,26000.93,2019-09-24
1699,1699,86355.65,17190.82,6865.28,96681.19,2013-03-18
1700,1700,102049.38,10264.44,19175.39,93138.43,2020-11-13
1701,1701,50296.79,12703.14,17933.16,45066.77,2013-12-02
1702,1702,70728.53,14274.53,6727.78,78275.28,2017-01-16
1703,1703,36822.93,14436.97,6708.37,44551.53,2010-01-31
1704,1704,62841.96,29356.58,7150.53,85048.01,2020-05-04
1705,1705,28532.81,11071.04,6933.87,32669.98,2022-02-24
1706,1706,29509.73,6694.35,9548.92,26655.16,2018-12-19
1707,1707,81671.68,13993.27,9885.57,85779.38,2019-09-03
1708,1708,59726.68,6599.91,5562.94,60763.65,2016-01-29
1709,1709,35271.35,8629.07,8243.44,35656.98,2024-03-19
1710,1710,56141.67,9905.67,5231.69,60815.65,2015-11-23
1711,1711,65481.47,13323.07,13352.81,65451.73,2012-03-25
1712,1712,70503.42,20887.77,10692.24,80698.95,2023-11-13
1713,1713,26695.21,8017.52,8853.41,25859.32,2014-01-31
1714,1714,69875.73,21047.67,11737.56,79185.84,2010-04-28
1715,1715,56170.04,13274.22,8749.07,60695.19,2020-11-18
1716,1716,38059.37,12335.63,7829.92,42565.08,2012-01-05
1717,1717,30506.16,14117.33,9352.23,35271.26,2015-10-03
1718,1718,71046.71,23562.03,19826.35,74782.39,2015-06-15
1719,1719,96092.23,20033.63,16959.29,99166.57,2013-12-31
1720,1720,50704.08,5048.26,7891.19,47861.15,2017-06-11
1721,1721,99329.41,11024.5,18893.21,91460.7,2010-04-21
1722,1722,54635.23,28315.66,7105.14,75845.75,2020-12-24
1723,1723,24067.88,6788.95,6568.25,24288.58,2010-07-14
1724,1724,84926.18,26582.3,11713.31,99795.17,2013-07-15
1725,1725,23185.13,6022.22,5004.64,24202.71,2017-03-01
1726,1726,42318.18,6944.39,9433.24,39829.33,2022-07-03
1727,1727,58999.03,15179.05,18598.15,55579.93,2024-01-25
1728,1728,36951.24,9223.49,9232.06,36942.67,2023-04-12
1729,1729,24179.49,11946.31,9056.02,27069.78,2020-11-23
1730,1730,81059.95,12719.04,11279.73,82499.26,2024-09-03
1731,1731,72288.01,26709.23,16509.86,82487.38,2022-08-05
1732,1732,52296.71,9864.63,5434.87,56726.47,2019-10-17
1733,1733,54322.4,14373.64,9030.22,59665.82,2014-05-15
1734,1734,51179.99,11359.51,19487.62,43051.88,2022-09-14
1735,1735,58785.47,20394.79,9807.99,69372.27,2023-02-18
1736,1736,94665.16,15811.83,16815.91,93661.08,2010-01-25
1737,1737,86540.12,17752.45,16007.87,88284.7,2018-08-11
1738,1738,25950.03,8963.5,7513.69,27399.84,2021-12-21
1739,1739,51294.43,19741.63,13197.86,57838.2,2011-11-25
1740,1740,50416.73,20470.94,14781.51,56106.16,2018-10-04
1741,1741,54976.52,10762.21,13127.36,52611.37,2016-09-09
1742,1742,51269.35,20814.79,6450.33,65633.81,2020-04-16
1743,1743,77705.45,21950.59,9842.89,89813.15,2012-11-03
1744,1744,75334.92,14307.26,17285.16,72357.02,2014-03-17
1745,1745,50055.5,13028.56,7925.93,55158.13,2023-04-09
1746,1746,38400.95,14582.8,8456.73,44527.02,2015-05-08
1747,1747,45129.53,12043.87,5687.98,51485.42,2023-03-22
